Lemma	Glosses
אָחוּ	reeds
אָטֵר	Ater
אָטַם	closes;narrow;recessed;shuts;stops;stops_up
אָטַר	close
אָטָד	bramble;thorns
אָיַב	be_an_enemy;enemies;enemy;enemy's;foe;foes
אָיֹם	awesome;dreaded
אָכִישׁ	Achish
אָכֵן	but;for;however;in_fact;nevertheless;surely;truly
אָכַל	ate;ate_up;claimed;consume;consumed;consumes;consuming;destroyed;devour;devoured;devourer;devouring;devours;earn;eat;eat_up;eat_~_up;eaten;eaten_away;eater;eating;eats;enjoy;enjoys;feast;fed;feed;feeding;food;gave_~_toeat;give_~_toeat;he_ate;lived_on;prey;tasted;to_be_eaten;to_eat;to_use;took_~_away;using_up;we_ate;will_eat;you_may_eat
אָכַף	urges_~_on
אָלַח	corrupt
אָלַם	binding;mute;silent;speechless;unable_to_speak
אָלַף	increase_by_thousands;learn;teach;teaches
אָלַץ	pestered
אָלָה	curse;curses;cursing;laid_an_oath;lament;oath;oaths;public_adjuration;swear;swearing;swears;take_oath;uttered_a_curse
אָלוּשׁ	Alush
אָמִי	Ami
אָמִיר	amorites;branch
אָמֵן	amen;truth
אָמֵץ	became_hostile;collect;courageous;determined;encourage;grow_strong;harden;hardened;increases;made_firm;made_strong;makes_~_strong;managed;mighty;muster;obstinate;steady;strengthen;strengthened;strong;stronger;supported;take_courage;victorious
אָמַל	droops;fails;languish;languished;languishes;pines_away;sick;wither;withered;withers
אָמַן	assured;believe;believed;believes;bringing_up;carried;chronic;confirmed;endure;enduring;established;faithful;firm;fulfilled;guardians;had_~_confidence;have_faith;have_~_assurance;is_~_reliable;lasting;nurse;nurtured;puts_~_trust;reliable;stand;stand_firm;stand_firm_in_~_faith;stand_still;sure;trust;trusted;trusts;trustworthy;turn_to_the_right;verified
אָמַר	added;advised;agreed;announce;answer;answered;ask;asked;asking;asks;assigned;boast;call;called;calls;claims;command;commanded;commands;consider;continued;cried;cry;decided;declare;declared;desired;feared;gave_orders;gave_the_command;he_declares;he_said;I_say;indicate;intend;intended;intending;name;named;ones_saying;ordered;plan;ponder;proclaimed;promised;promising;read;recite;replied;reply;respond;said;say;saying;says;sent_word;shows;speak;speaking;speaks;spoke;spoken;tell;telling;tells;think;thinking;thought;to_declare;to_promise;to_say;told;urged;use;uttered;will_you_say
אָמָה	female_servant;female_slave;female_slaves;maid;maids;maidservant;maidservants;servant;servant's;slave;slave_girl;slave_girls;slave_woman;slave_women
אָמֹץ	strong
אָמָּן	master
אָמוֹן	Amon;craftsmen;master_workman
אָמוֹץ	Amoz
אָן	at_where?;how?;how_long;long;to_her;to_here;to_there;to_when?;when?;where;wherever
אָנַח	groan;groaned;groaning;groans;sigh
אָנַן	complain;complained
אָנַס	compulsion
אָנַף	angry
אָנַק	groan
אָנַשׁ	desperately_sick;fatal;ill;incurable
אָנָה	befall;befalls;fall;lament;mourn;seeking_a_quarrel
אָסִיף	ingathering
אָסִיר	prisoners
אָסַף	accumulated;assemble;assembled;assembling;attached;bring;brought;brought_in_again;came_together;collected;cure;destroy;disappear;do_so;drew_~_up;garner;gather;gather_around;gather_in;gather_together;gather_up;gather_~_together;gathered;gathered_in;gathered_together;gathered_up;gathering;gathers;harvest;I_will_gather;lose;mustered;put;put_~_together;rear_guard;receive;returned;sweep_away;take;take_away;taken;taken_away;to_be_gathered;to_gather;to_sweep_away;took;victims;wane;withdraw;withdraws;withdrew
אָסַר	begin;bind;binding;binds;bound;captured;confined;engaged_in;get_ready;got_~_ready;harness;held_captive;hitch;hitched;instruct;kept_in_prison;made_ready;prepare_~_chariot;prison;prisoners;prisons;put_~_inbondage;stay;strapped;tie_~_up;tied;to_tie;to_tie_up;we_will_tie_up
אָסָא	Asa;Asa's
אָסָם	barns
אָסָף	Asaph
אָסֹף	storehouse;storerooms;stores
אָסוֹן	harm;serious_injury
אָסוּךְ	jar
אָע	beam;timber;wood
אָפִיל	late_in_coming_up
אָפִיק	brooks;channels;ravines;rows;stream_beds;streambed;streams;strong;tubes
אָפֵל	gloom
אָפֵס	ceased;gone;no_more
אָפַד	fasten;fastened
אָפַף	closed_in;encompassed
אָפַק	control;controlled;controlling;forced;restrain;restrained;withheld
אָפָה	bake;baked;baker;bakers;bakers';bakes;smolders
אָצִיל	farthest_corners;leaders
אָצֵל	Azal;Azel
אָצַל	keep;reserved;set_back;take;took
אָצַר	appointed_as_treasurers;store_up;stored_up
אָרְבָּה	trickery
אָרֵךְ	length_of;long;long_of;patient;slow;slow_of
אָרַב	ambush;ambushes;hide;in_the_ambush;intrigue;lay_in_wait;lie_in_ambush;lie_in_wait;lies_in_wait;lurked;lurks;lying_in_wait;men_in_ambush
אָרַג	weave;weaver;weaver's;weavers;weaving
אָרַח	Arah;goes;traveler;traveler's
אָרַךְ	continued;delay;endures;lengthen;long;made_~_long;patient;prolong;prolong_~_life;prolonged;prolongs_~_life;reign_long;slow;stick_out;they_outlived;you_may_live_long;you_will_live_long
אָרַר	accursed;brings_a_curse;cause_~_suffering;curse;curse!;cursed;to_curse
אָרַשׂ	become_engaged;become_engaged_to;betroth;betrothed;engaged
אָרָה	gathered;pick
אָרֹךְ	long;longer
אָרוּז	made_secure
אָשְׁיָה	towers
אָשִׁישׁ	raisin_cakes
אָשֵׁם	guilt_offering;guilty
אָשֵׁר	Asher;Asher's
אָשֵׁרִי	Asherites
אָשַׁם	acknowledge_~_guilt;bear_~_guilt;become_guilty;becomes_guilty;condemned;guilty;he_did_wrong;held_guilty;incur_guilt;incurred_guilt;incurs_guilt;punished;ruined;suffer;suffer_for_~_guilt;they_became_guilty;to_be_guilty;to_do_wrong;wronged
אָשַׁף	enchanter;enchanters
אָשַׁר	blessed;call_~_blessed;call_~_happy;called_~_blessed;commended;correct;direct;guide;guided;happy;leaders;walk
אָשָׁם	guilt;guilt_offering;guilt_offerings;guilty;penalty;wrong
אָת	signs
אָתָה	bring;came;come;come_back;comes;comes_upon
אָתוֹן	donkey;donkey's;donkeys;female_donkeys
אֹבֵד	destruction
אֹבֶן	birthstool;wheel
אֹבֹת	Oboth
אֹדֶם	carnelian
אֹהֶל	home;homes;jambs;Ohel;tent;tent_dwellers;tents
אֹהַב	love
אֹהַד	Ohad
אֹזֶן	attention;ear;ear_of;ears;hearing;privately
אֹחַ	howling_creatures
אֹכֶל	eat;eaten;food;meal;prey
אֹמְנָה	doorposts
אֹמֶן	trustworthiness
אֹמֶץ	stronger
אֹמֶר	command;matter;promise;speech
אֹן	On
אֹסֵף	gathered;gathers;harvest
אֹפֶל	darkness;gloom;shadows;thick_darkness
אֹפֶן	fitly
אֹפֶס	ankle-deep
אֹצֶם	Ozem
אֹרְחָה	caravan;caravans
אֹרֶב	ambush
אֹרֶךְ	base;endless;entire;high;length;length_of;long
אֹרֶן	cedar;Oren
אֹרַח	caravans;conduct;course;path;paths;road;traveler;way;ways
אֹשׁ	foundations
אֹשֶׁר	happy
אֻכָל	Ucal
אֻמְלַל	languishing
אֻמְנָם	indeed;really
אֻמָּה	nation;nations;peoples;tribal;tribes
אֻרְיָה	stalls
אֻרִים	east
אֻשַּׁרְנָא	structure
אׇבְדַן	destruction
אׇהֳלִיאָב	Oholiab
אׇהֳלִיבָה	Oholibah
אׇהֳלִיבָמָה	Oholibamah
אׇהֳלָה	Oholah
אׇזְנִי	Ozni;Oznites
אׇחֳרִי	another;other
אׇחֳרֵין	finally
אׇחֳרָן	another;one;other;someone_else
אׇכְלָה	devour;eat;food;fuel
אׇמְנָה	brought_up;really;true
אׇמְנָם	indeed;no_doubt;of_a_truth;true;truly
אׇסְפַּרְנָא	diligently;in_full;strictly;with_all_diligence;with_diligence
אׇרְנָן	Ornan
אבדה	abaddon
אוֹ	and;at_least;but;either;either_~_or;if;or;whether;whether_~_or
אוֹב	ghost;medium;mediums;spirit;wineskins
אוֹבִיל	Obil
אוֹדָה	accounts_of;because;because_of;concerned;concerning;matter_of;reason;reasons_of;sake
אוֹי	alas;woe
אוֹיָה	woe
אוֹמָר	Omar
אוֹן	manhood;might;On;power;strength;strong;virility;wealth
אוֹנָם	Onam
אוֹנָן	Onan
אוֹנוֹ	Ono
אוֹפִיר	gold_of_Ophir;Ophir
אוֹפָן	threshing_wheel;wheel;wheels
אוֹצָר	armory;cellars;storage;storehouse;storehouses;stores;treasure;treasures;treasuries;treasury
אוֹר	bright;brighten;brightened;broke;dawn;daylight;dusk;early_morning;enlightening;give_light;give_~_light;given_~_light;gives_light;he_will_give_light;kindle_fire;light;light_of;lightning;lights;lights_up;lit_up;make_a_fire;makes_~_shine;resplendent;shine;shining;shone;sun;sunshine
אוֹרָה	herbs;light;morning
אוֹת	accounts;banners;emblems;mark;omens;sign;signs
אוּאֵל	Uel
אוּבַל	canal
אוּד	brand;burning_stick;firebrands
אוּזַי	Uzai
אוּזָל	Uzal
אוּל	bodies
אוּלַי	if;if_~_not;it_may_be_that;perhaps;suppose;Ulai
אוּלָם	as_for;but;hall;however;instead;nevertheless;now;porch;portico;porticoes;surely;truly;Ulam;vestibule
אוּפָז	Uphaz
אוּץ	hasty;hurry;in_a_hurry;moves_quickly;narrow;run_away;try;urged;urgent
אוּר	fire;light;Ur
אוּרִי	Uri
אוּרִיָּה	Uriah;Uriah's
אוּרִיָּהוּ	Uriah
אוּרִיאֵל	Uriel
אוּרִים	urim
אוּת	agree;agreed;consent
אשׁשׁ	consider
אתִּי	you
בֶלַע	devour;what_~_hasswallowed
בַאֲשֶׁר	account_of_that;that;what;where;wherever;which
בַחוּן	siege_towers
בְּ	about;about_the;accompanied_by;according_to;according_to_the;after;after_the;against;against_that;against_THE;against_the;against_this;against_those;along;along_the;along_with;also_the;although;amid;among;among_THE;among_the;among_those;and;any_of;around;as;as_long_as;as_THE;as_the;as_~_as;at;at_a;at_that;at_THE;at_the;at_the_cost_of;at_the_risk_of;at_the_time;based_on;because;because_of;because_of_the;before;before_the;behind;between;both_the;but;by;by_a;by_the;by_THE;by_those;concerning;concerning_their;despite;during;during_the;even;for;for_a;for_the;for_the_sake_of;for_their;from;from_the;from_the_time;has;have;him;how;if;in;in_a;in_accord_with;in_addition_to;in_connection_with;in_exchange_for;in_exchange_for_the;in_his;in_regard_to;in_regard_to_the;in_spite_of;in_spite_of_the;in_that;in_the;in_THE;in_their;in_this;in_those;inside;inside_the;into;into_a;into_his;into_the;inward;just;like;like_the;near;of;of_a;of_the;off;on;on_a;on_account_of;on_his;on_that;on_the;on_THE;on_these;on_this;on_your;on_~_account;onto;onto_the;out_THE;over;over_the;regarding;since;so;so_that;some_of;that;the;though;though_the;through;through_THE;through_the;throughout;throughout_the;to;to_a;to_the;toward;toward_the;towards;under;under_the;up_the;up_to_the;upon;upon_the;when;whenever;whether;whether_an;whether_the;while;while_the;will;with;with_a;with_an;with_rod;with_THE;with_the;with_these;with_this;within;within_the
בְּאֵר	Beer;pit;pits;pits_of;well;wells
בְּאֵרִי	Beeri
בְּאֵרָא	Beera
בְּאֵרָה	Beerah
בְּאֵרֹתִי	Beerothite;Beerothites
בְּאֵרוֹת	Beeroth
בְּאֵשׁ	distressed
בְּאֹשׁ	stench
בְּאֻשִׁים	wild_grapes
בְּדִיל	alloy;ceremonial;tin
בְּדַד	Bedad
בְּדַר	scatter
בְּדָן	Barak;Bedan
בְּדֹלַח	bdellium
בְּהִילוּ	haste
בְּהֵמָה	animal;animals;beast;beasts;brute_beast;cattle;domestic_animal;livestock;mount;wild_animals
בְּהֵמוֹת	behemoth
בְּהַל	alarm;alarmed;became_~_terrified;haste;hurried;terrified;terrify
בְּחוּרִים	youth
בְּטֵל	delay;discontinued;stop;stopped
בְּטֹנִים	Betonim
בְּכִי	sources;tears;weep;weeping;wept
בְּכִירָה	firstborn
בְּכִית	mourning
בְּכֹרָה	birthright;firstborn;firstlings
בְּכוֹר	firstborn;oldest
בְּכוֹרַת	Becorath
בְּלִי	destruction;lack;lack_of;no;no_more;not;not_anything;nothing;there_is_no;there_was_no;without
בְּלִיַּעַל	destruction;evil;vile;wicked;wickedness;worthless
בְּלִיל	fodder
בְּלִימָה	what
בְּלָא	wear_out
בְּלוֹ	custom;tribute
בְּלוֹא	old;worn-out
בְּמוֹ	from;in;into;through;with
בְּנִינוּ	Beninu
בְּנַס	became_~_angry
בְּנָה	building;built;rebuild;rebuilding;rebuilt;under_construction
בְּנָיָהוּ	Benaiah
בְּנוֹ	beno
בְּסוֹדְיָה	Besodeiah
בְּעִי	heap_of_ruins
בְּעִיר	animals;cattle;livestock
בְּעֵל	officer
בְּעֵרָה	fire
בְּעֶלְיָדָע	Beeliada
בְּעֶשְׁתְּרָה	Beeshterah
בְּעָא	asked;made_a_request;praying;prays;requested;saying;searched_for;seek;sought_~_out;trying
בְּעָלוֹת	Bealoth
בְּעָתָה	terror
בְּעֹן	Beon
בְּעוֹר	Beor
בְּצַלְאֵל	Bezalel
בְּצַר	distress
בְּקִיעַ	breaches;pieces
בְּקַר	a_search_~_conducted;a_search_~_made;enquire;searched
בְּרִי	fat
בְּרִיאָה	something_new
בְּרִיחַ	bar;bars;crossbars;fugitives;gate_bars
בְּרִיעִי	Beriites
בְּרִיעָה	Beriah
בְּרִית	allies;covenant;covenants;terms;treaty
בְּרֵכָה	pool;pools;reservoirs
בְּרַךְ	blessed;got_down;knees
בְּרַם	but;however;nevertheless
בְּרָאיָה	Beraiah
בְּרָכָה	Beracah;blessing;blessings;generous;gift;peace
בְּרֹמִים	colored_material
בְּרוֹשׁ	cypress;cypresses;fir;fir_trees;pine;pine_trees;spears
בְּרוֹת	cypresses
בְּשַׁר	flesh;living_beings;mortals
בְּשֹׂרָה	good_news;news;reward
בְּשׂוֹר	Besor
בְּתוּאֵל	Bethuel
בְּתוּל	Bethul
בְּתוּלִים	evidence_of_~_virginity;virgin;virginity
בְּתוּלָה	maidens;virgin;virgins;young_woman;young_women
בִּאָה	entrance
בִּאישׁ	wicked
בִּגְוַי	Bigvai
בִּגְתָא	Bigtha
בִּגְתָן	Bigthan;Bigthana
בִּדְקַר	Bidkar
בִּזְיוֹתְיָה	Biziothiah
בִּזְּתָא	Biztha
בִּזָּה	booty;plunder;plundering
בִּזָּיוֹן	contempt
בִּטְחָה	trust
בִּטָּחוֹן	confidence;hope
בִּי	o;oh;please
בִּין	cared_for;clever;comprehend;comprehended;consider;considers;dealt_wisely;discern;discerning;discerning_person;discernment;discovered;expert;explain;explained;feel;gain;gave_~_understanding;get_understanding;give_~_understanding;gives_thought;gives_understanding;gives_~_understanding;has_~_understanding;help_~_understand;insight;instruct;instructed;intelligent;learn;look;look_carefully;look_closely;looked_~_closely;make_~_understand;observed;observing;paid_close_attention;pay_attention;pay_heed;pay_~_respect;perceive;perceived;ponder;prudent;realize;regard;reviewed;show;show_~_regard;skilled;skillful;taught;teacher;to_note;understand;understanding;understands;understood;wise;you_note
בִּינָה	discernment;insight;understand;understanding;understood;wisdom;wise
בִּירְתָא	citadel
בִּירָה	citadel;fortress;temple
בִּירָנִית	fortresses;forts
בִּית	spent_the_night
בִּיתָן	palace
בִּכְרִי	Bichri
בִּכְרָה	young_camel
בִּכּוּרִים	first-ripe_fig;first-ripe_figs;first_fruits;first_ripe;firstfruits
בִּכּוּרָה	first-ripe;first-ripe_fig;first_fruit
בִּלְגַּי	Bilgai
בִּלְגָּה	Bilgah
בִּלְדַּד	Bildad
בִּלְהָה	Bilhah
בִּלְהָן	Bilhan
בִּלְעֲדֵי	apart_from;apart~;besides;cannot;not;nothing;than;without
בִּלְעָם	Balaam;Balaam's;Bileam
בִּלְשָׁן	Bilshan
בִּלְתִּי	besides;but;except;instead;no;no_more;not;nothing;other_than;stop;unless;until;without
בִּמְהָל	Bimhal
בִּנְיָה	building
בִּנְיָמִין	Benjamin;Benjamin's;Benjaminites
בִּנְיָן	building;wall
בִּנְעָא	Binea
בִּנּוּי	Binnui
בִּעוּתִים	terrors
בִּצָּה	marsh;swamps
בִּצָּרוֹן	stronghold
בִּקְעָא	plain
בִּקְעָה	plain;valley;valleys
בִּקֹּרֶת	punishment
בִּרְיָה	food
בִּרְשַׁע	Birsha
בִּשְׁלָם	Bishlam
בִּתְיָה	Bithiah
בִּתְרוֹן	forenoon
בֵּֽדְיָה	Bedeiah
בֵּֽלְאשַׁצַּר	Belshazzar
בֵּבַי	Bebai
בֵּין	among;as;at;between;concerning;every;from;in;in_the_midst_of;midst_of;on;whether;whether_~_or;with
בֵּיצָה	eggs
בֵּית	between;house;meeting_place_of
בֵּית הַמֶּרְחָק	distance
בֵּל	Bel
בֵּלְטְשַׁאצַּר	Belteshazzar
בֵּלְשַׁאצַּר	Belshazzar
בֵּן	age;arrows;Ben;born;bred;brood;bulls;calf_of;calves;calves_of;child;child_of;children;children's;children_of;citizens;clans;colt;daughters;descendant;descendants;fellows;first;foal;grandchildren;grandson;lambs_of;man;me_of;men;men_of;old;one;ones;people;people_of;peoples_of;son;son's;son_of;sons;sons';sons_of;tribe;whelps;years_old;young;young_men;young_of;young_ones;youths
בֵּנַיִם	spaces_between
בֵּסַי	Besai
בֵּצָי	Bezai
בֵּרִי	Beri
בֵּרִים	Berites
בֵּרֹתִי	Beerothite
בֵּרֹתַי	Berothai
בֵּרוֹתָה	Berothah
בֶּֽהָלָה	calamity;terror
בֶּגֶד	cloak;cloth;clothes;clothing;garment;garments;lap;robes;treacherous;treachery;wardrobe
בֶּדֶק	breach;damage;leaks;repair;seams
בֶּזֶק	Bezek
בֶּטֶן	abdomen;bellies;belly;Beten;birth;bodies;body;born;heart;inmost_being;pregnancy;rounded_projection;stomach;within;womb;womb_of
בֶּטַח	Betah;confidence;safety;securely;security;trustingly;trusts;unsuspecting
בֶּכֶה	weeping
בֶּכֶר	Becher;young_camels
בֶּלַע	Bela
בֶּן־אֲבִינָדָב	Abinadab
בֶּן־גֶּבֶר	Geber_(1127)
בֶּן־דֶּקֶר	Deker_(1128)
בֶּן־חֶסֶד	Hesed
בֶּן־יְמִינִי	Benjaminite;Benjamite;Benjamites
בֶּסֶר	unripe_grape
בֶּצֶר	Bezer;gold
בֶּצַע	cut;dishonest_gain;gain;greed;plunder;profit;selfish_gain;unjust_gain;unlawful_gain
בֶּקַע	beka;half_shekel
בֶּרֶד	Bered
בֶּרֶךְ	knee;knee-deep;knees;knees_of;lap
בֶּרֶכְיָה	Berechiah
בֶּרַע	Bera
בֶּשֶׂם	fragrance;fragrant;perfume;perfumes;spice;spices
בֶּתֶר	cleft;half;parts
בַּד	-self;addition_to;alone;amount;and_in_addition_to;apart;apart_from;aside;babble;bars;bars_of_~_gates;beside;besides;boasts;branches;diviners;even_though;except;false_prophets;herself;himself;itself;limbs;linen;myself;one;one_side;only;other_than;own;parts;poles;self_of;selves_of;set;shoots;themselves;with;yourself;yourselves
בַּהֶרֶת	spot;spots
בַּהַט	porphyry
בַּוַּי	Binnui
בַּז	plunder;plundering;prey;spoil
בַּחֲרוּמִי	Baharumite
בַּחַן	watchtower
בַּחֻרִים	Bahurim
בַּטֻּחוֹת	secure
בַּיִת	behind;Beth;boxes;buildings;enclosed;families;family;hall;hangings;harem_of;hold;holders;home;homes;hosue_of;house;house_of;household;households;houses;in_house_of;inner;inside;inward;mountain;outside;palace;place;quarters;residence;room;shelter;shrine_of;shrines;temple;temple_area;temples;tomb;treasury;underneath;web;within
